Date,Close,Open,High,Low
11/21/14,2063.5,2057.46,2071.46,2056.75
11/20/14,2052.75,2045.87,2053.84,2040.49
11/19/14,2048.72,2051.16,2052.14,2040.37
11/18/14,2051.8,2041.48,2056.08,2041.48
11/17/14,2041.32,2038.29,2043.07,2034.46
11/14/14,2039.82,2039.74,2042.22,2035.2
11/13/14,2039.33,2039.21,2046.18,2030.44
11/12/14,2038.25,2037.75,2040.33,2031.95
11/11/14,2039.68,2038.2,2041.28,2035.28
11/10/14,2038.26,2032.01,2038.7,2030.17
11/7/14,2031.92,2032.36,2034.26,2025.07
11/6/14,2031.21,2023.33,2031.61,2015.86
11/5/14,2023.57,2015.29,2023.77,2014.42
11/4/14,2012.1,2015.81,2015.98,2001.01
11/3/14,2017.81,2018.21,2024.46,2013.68
10/31/14,2018.05,2001.2,2018.19,2001.2
10/30/14,1994.65,1979.49,1999.4,1974.75
10/29/14,1982.3,1983.29,1991.4,1969.04
10/28/14,1985.05,1964.14,1985.05,1964.14
10/27/14,1961.63,1962.97,1964.64,1951.37
10/24/14,1964.58,1951.59,1965.27,1946.27
10/23/14,1950.82,1931.02,1961.95,1931.02
10/22/14,1927.11,1941.29,1949.31,1926.83
10/21/14,1941.28,1909.38,1942.45,1909.38
10/20/14,1904.01,1885.62,1905.03,1882.3
10/17/14,1886.76,1864.91,1898.16,1864.91
10/16/14,1862.76,1855.95,1876.01,1835.02
10/15/14,1862.49,1874.18,1874.18,1820.66
10/14/14,1877.7,1877.11,1898.71,1871.79
10/13/14,1874.74,1905.65,1912.09,1874.14
10/10/14,1906.13,1925.63,1936.98,1906.05
10/9/14,1928.21,1967.68,1967.68,1927.56
10/8/14,1968.89,1935.55,1970.36,1925.25
10/7/14,1935.1,1962.36,1962.36,1934.87
10/6/14,1964.82,1970.01,1977.84,1958.43
10/3/14,1967.9,1948.12,1971.19,1948.12
10/2/14,1946.17,1945.83,1952.32,1926.03
10/1/14,1946.16,1971.44,1971.44,1941.72
9/30/14,1972.29,1978.21,1985.17,1968.96
9/29/14,1977.8,1978.96,1981.28,1964.04
9/26/14,1982.85,1966.22,1986.37,1966.22
9/25/14,1965.99,1997.32,1997.32,1965.99
9/24/14,1998.3,1983.34,1999.79,1978.63
9/23/14,1982.77,1992.78,1995.41,1982.77
9/22/14,1994.29,2009.08,2009.08,1991.01
9/19/14,2010.4,2012.74,2019.26,2006.59
9/18/14,2011.36,2003.07,2012.34,2003.07
9/17/14,2001.57,1999.3,2010.74,1993.29
9/16/14,1998.98,1981.93,2002.28,1979.06
9/15/14,1984.13,1986.04,1987.18,1978.48
9/12/14,1985.54,1996.74,1996.74,1980.26
9/11/14,1997.45,1992.85,1997.65,1985.93
9/10/14,1995.69,1988.41,1996.66,1982.99
9/9/14,1988.44,2000.73,2001.01,1984.61
9/8/14,2001.54,2007.17,2007.17,1995.6
9/5/14,2007.71,1998,2007.71,1990.1
9/4/14,1997.65,2001.67,2011.17,1992.54
9/3/14,2000.72,2003.57,2009.28,1998.14
9/2/14,2002.28,2004.07,2006.12,1994.85
9/1/14,2003.37,0,0,0
8/29/14,2003.37,1998.45,2003.38,1994.65
8/28/14,1996.74,1997.42,1998.55,1990.52
8/27/14,2000.12,2000.54,2002.14,1996.2
8/26/14,2000.02,1998.59,2005.04,1998.59
8/25/14,1997.92,1991.74,2001.95,1991.74
8/22/14,1988.4,1992.6,1993.54,1984.76
8/21/14,1992.37,1986.82,1994.76,1986.82
8/20/14,1986.51,1980.46,1988.57,1977.68
8/19/14,1981.6,1972.73,1982.57,1972.73
8/18/14,1971.74,1958.36,1971.99,1958.36
8/15/14,1955.06,1958.87,1964.04,1941.5
8/14/14,1955.18,1947.41,1955.23,1947.41
8/13/14,1946.72,1935.6,1948.41,1935.6
8/12/14,1933.75,1935.73,1939.65,1928.29
8/11/14,1936.92,1933.43,1944.9,1933.43
8/8/14,1931.59,1910.35,1932.38,1909.01
8/7/14,1909.57,1923.03,1928.89,1904.78
8/6/14,1920.24,1917.29,1927.91,1911.45
8/5/14,1920.21,1936.34,1936.34,1913.77
8/4/14,1938.99,1926.62,1942.92,1921.2
8/1/14,1925.15,1929.8,1937.35,1916.37
7/31/14,1930.67,1965.14,1965.14,1930.67
7/30/14,1970.07,1973.21,1978.9,1962.42
7/29/14,1969.95,1980.03,1984.85,1969.95
7/28/14,1978.91,1978.25,1981.52,1967.31
7/25/14,1978.34,1984.6,1984.6,1974.37
7/24/14,1987.98,1988.07,1991.39,1985.79
7/23/14,1987.01,1985.32,1989.23,1982.44
7/22/14,1983.53,1975.65,1986.24,1975.65
7/21/14,1973.63,1976.93,1976.93,1965.77
7/18/14,1978.22,1961.54,1979.91,1960.82
7/17/14,1958.12,1979.75,1981.8,1955.59
7/16/14,1981.57,1976.35,1983.94,1975.67
7/15/14,1973.28,1977.36,1982.52,1965.34
7/14/14,1977.1,1969.86,1979.85,1969.86
7/11/14,1967.57,1965.76,1968.67,1959.63
7/10/14,1964.68,1966.67,1969.84,1952.86
7/9/14,1972.83,1965.1,1974.15,1965.1
7/8/14,1963.71,1976.39,1976.39,1959.46
7/7/14,1977.65,1984.22,1984.22,1974.88
7/4/14,1985.44,0,0,0
7/3/14,1985.44,1975.88,1985.59,1975.88
7/2/14,1974.62,1973.06,1976.67,1972.58
7/1/14,1973.32,1962.29,1978.58,1962.29
6/30/14,1960.23,1960.79,1964.24,1958.22
6/27/14,1960.96,1956.56,1961.47,1952.18
6/26/14,1957.22,1959.89,1959.89,1944.69
6/25/14,1959.53,1949.27,1960.83,1947.49
6/24/14,1949.98,1961.97,1968.17,1948.34
6/23/14,1962.61,1962.92,1963.74,1958.89
6/20/14,1962.87,1960.45,1963.91,1959.17
6/19/14,1959.48,1957.5,1959.87,1952.26
6/18/14,1956.98,1942.73,1957.74,1939.29
6/17/14,1941.99,1937.15,1943.69,1933.55
6/16/14,1937.78,1934.84,1941.15,1930.91
6/13/14,1936.16,1930.8,1937.3,1927.69
6/12/14,1930.11,1943.35,1943.35,1925.78
6/11/14,1943.89,1949.37,1949.37,1940.08
6/10/14,1950.79,1950.34,1950.86,1944.64
6/9/14,1951.27,1948.97,1955.55,1947.16
6/6/14,1949.44,1942.41,1949.44,1942.41
6/5/14,1940.46,1928.52,1941.74,1922.93
6/4/14,1927.88,1923.06,1928.63,1918.6
6/3/14,1924.24,1923.07,1925.07,1918.79
6/2/14,1924.97,1923.87,1925.88,1915.98
5/30/14,1923.57,1920.33,1924.03,1916.64
5/29/14,1920.03,1910.6,1920.03,1909.82
5/28/14,1909.78,1911.77,1914.46,1907.3
5/27/14,1911.91,1902.01,1912.28,1902.01
5/26/14,1900.53,0,0,0
5/23/14,1900.53,1893.32,1901.26,1893.32
5/22/14,1892.49,1888.19,1896.33,1885.39
5/21/14,1888.03,1873.34,1888.8,1873.34
5/20/14,1872.83,1884.88,1884.88,1868.14
5/19/14,1885.08,1876.66,1886,1872.42
5/16/14,1877.86,1871.19,1878.28,1864.82
5/15/14,1870.85,1888.16,1888.16,1862.36
5/14/14,1888.53,1897.13,1897.13,1885.77
5/13/14,1897.45,1896.75,1902.17,1896.06
5/12/14,1896.65,1880.03,1897.13,1880.03
5/9/14,1878.48,1875.27,1878.57,1867.02
5/8/14,1875.63,1877.39,1889.07,1870.05
5/7/14,1878.21,1868.53,1878.83,1859.79
5/6/14,1867.72,1883.69,1883.69,1867.72
5/5/14,1884.66,1879.45,1885.51,1866.77
5/2/14,1881.14,1885.3,1891.33,1878.5
5/1/14,1883.68,1884.39,1888.59,1878.04
4/30/14,1883.95,1877.1,1885.2,1872.69
4/29/14,1878.33,1870.78,1880.6,1870.78
4/28/14,1869.43,1865,1877.01,1850.61
4/25/14,1863.4,1877.72,1877.72,1859.7
4/24/14,1878.61,1881.97,1884.06,1870.24
4/23/14,1875.39,1879.32,1879.75,1873.91
4/22/14,1879.55,1872.57,1884.89,1872.57
4/21/14,1871.89,1865.79,1871.89,1863.18
4/18/14,1864.85,0,0,0
4/17/14,1864.85,1861.73,1869.63,1856.72
4/16/14,1862.31,1846.01,1862.31,1846.01
4/15/14,1842.98,1831.45,1844.02,1816.29
4/14/14,1830.61,1818.18,1834.19,1815.8
4/11/14,1815.69,1830.65,1835.07,1814.36
4/10/14,1833.08,1872.28,1872.53,1830.87
4/9/14,1872.18,1852.64,1872.43,1852.38
4/8/14,1851.96,1845.48,1854.95,1837.49
4/7/14,1845.04,1863.92,1864.04,1841.48
4/4/14,1865.09,1890.25,1897.28,1863.26
4/3/14,1888.77,1891.43,1893.8,1882.65
4/2/14,1890.9,1886.61,1893.17,1883.79
4/1/14,1885.52,1873.96,1885.84,1873.96
3/31/14,1872.34,1859.16,1875.18,1859.16
3/28/14,1857.62,1850.07,1866.63,1850.07
3/27/14,1849.04,1852.11,1855.55,1842.11
3/26/14,1852.56,1867.09,1875.92,1852.56
3/25/14,1865.62,1859.48,1871.87,1855.96
3/24/14,1857.44,1867.67,1873.34,1849.69
3/21/14,1866.52,1874.53,1883.97,1863.46
3/20/14,1872.01,1860.09,1873.49,1854.63
3/19/14,1860.77,1872.25,1874.14,1850.35
3/18/14,1872.25,1858.92,1873.76,1858.92
3/17/14,1858.83,1842.81,1862.3,1842.81
3/14/14,1841.13,1845.07,1852.44,1839.57
3/13/14,1846.34,1869.06,1874.4,1841.86
3/12/14,1868.2,1866.15,1868.38,1854.38
3/11/14,1867.63,1878.26,1882.35,1863.88
3/10/14,1877.17,1877.86,1877.87,1867.04
3/7/14,1878.04,1878.52,1883.57,1870.56
3/6/14,1877.03,1874.18,1881.94,1874.18
3/5/14,1873.81,1874.05,1876.53,1871.11
3/4/14,1873.91,1849.23,1876.23,1849.23
3/3/14,1845.73,1857.68,1857.68,1834.44
2/28/14,1859.45,1855.12,1867.92,1847.67
2/27/14,1854.29,1844.9,1854.53,1841.13
2/26/14,1845.16,1845.79,1852.65,1840.66
2/25/14,1845.12,1847.66,1852.91,1840.19
2/24/14,1847.61,1836.78,1858.71,1836.78
2/21/14,1836.25,1841.07,1846.13,1835.6
2/20/14,1839.78,1829.24,1842.79,1824.58
2/19/14,1828.75,1838.9,1847.5,1826.99
2/18/14,1840.76,1839.03,1842.87,1835.01
2/17/14,1838.63,0,0,0
2/14/14,1838.63,1828.46,1841.65,1825.59
2/13/14,1829.83,1814.82,1830.25,1809.22
2/12/14,1819.26,1820.12,1826.55,1815.97
2/11/14,1819.75,1800.45,1823.54,1800.41
2/10/14,1799.84,1796.2,1799.94,1791.83
2/7/14,1797.02,1776.01,1798.03,1776.01
2/6/14,1773.43,1752.99,1774.06,1752.99
2/5/14,1751.64,1753.38,1755.79,1737.92
2/4/14,1755.2,1743.82,1758.73,1743.82
2/3/14,1741.89,1782.68,1784.83,1739.66
1/31/14,1782.59,1790.88,1793.88,1772.26
1/30/14,1794.19,1777.17,1798.77,1777.17
1/29/14,1774.2,1790.15,1790.15,1770.45
1/28/14,1792.5,1783,1793.87,1779.49
1/27/14,1781.56,1791.03,1795.98,1772.88
1/24/14,1790.29,1826.96,1826.96,1790.29
1/23/14,1828.46,1842.29,1842.29,1820.06
1/22/14,1844.86,1844.71,1846.87,1840.88
1/21/14,1843.8,1841.05,1849.31,1832.38
1/20/14,1838.7,0,0,0
1/17/14,1838.7,1844.23,1846.04,1835.23
1/16/14,1845.89,1847.99,1847.99,1840.3
1/15/14,1848.38,1840.52,1850.84,1840.52
1/14/14,1838.88,1821.36,1839.26,1821.36
1/13/14,1819.2,1841.26,1843.45,1815.52
1/10/14,1842.37,1840.06,1843.15,1832.43
1/9/14,1838.13,1839,1843.23,1830.38
1/8/14,1837.49,1837.9,1840.02,1831.4
1/7/14,1837.88,1828.71,1840.1,1828.71
1/6/14,1826.77,1832.31,1837.16,1823.73
1/3/14,1831.37,1833.21,1838.24,1829.13
1/2/14,1831.98,1845.86,1845.86,1827.74
1/1/14,1848.36,0,0,0
12/31/13,1848.36,1842.61,1849.44,1842.41
12/30/13,1841.07,1841.47,1842.47,1838.77
12/27/13,1841.4,1842.97,1844.89,1839.81
12/26/13,1842.02,1834.96,1842.84,1834.96
12/25/13,1833.32,0,0,0
12/24/13,1833.32,1828.02,1833.32,1828.02
12/23/13,1827.99,1822.92,1829.75,1822.92
12/20/13,1818.32,1810.39,1823.75,1810.25
12/19/13,1809.6,1809,1810.88,1801.35
12/18/13,1810.65,1781.46,1811.08,1767.99
12/17/13,1781,1786.47,1786.77,1777.05
12/16/13,1786.54,1777.48,1792.22,1777.48
12/13/13,1775.32,1777.98,1780.92,1772.45
12/12/13,1775.5,1781.71,1782.99,1772.28
12/11/13,1782.22,1802.76,1802.97,1780.09
12/10/13,1802.62,1807.6,1808.52,1801.75
12/9/13,1808.37,1806.21,1811.52,1806.21
12/6/13,1805.09,1788.36,1806.04,1788.36
12/5/13,1785.03,1792.82,1792.82,1783.38
12/4/13,1792.81,1793.15,1799.8,1779.09
12/3/13,1795.15,1800.1,1800.1,1787.85
12/2/13,1800.9,1806.55,1810.02,1798.6
11/29/13,1805.81,1808.69,1813.55,1803.98
11/28/13,1807.23,0,0,0
11/27/13,1807.23,1803.48,1808.27,1802.77
11/26/13,1802.75,1802.87,1808.42,1800.77
11/25/13,1802.48,1806.33,1808.1,1800.58
11/22/13,1804.76,1797.21,1804.84,1794.7
11/21/13,1795.85,1783.52,1797.16,1783.52
11/20/13,1781.37,1789.59,1795.73,1777.23
11/19/13,1787.87,1790.79,1795.51,1784.72
11/18/13,1791.53,1798.82,1802.33,1788
11/15/13,1798.18,1790.66,1798.22,1790.66
11/14/13,1790.62,1782.75,1791.53,1780.22
11/13/13,1782,1764.37,1782,1760.64
11/12/13,1767.69,1769.51,1771.78,1762.29
11/11/13,1771.89,1769.96,1773.44,1767.85
11/8/13,1770.61,1748.37,1770.78,1747.63
11/7/13,1747.15,1770.74,1774.54,1746.2
11/6/13,1770.49,1765,1773.74,1764.4
11/5/13,1762.97,1765.67,1767.03,1755.76
11/4/13,1767.93,1763.4,1768.78,1761.56
11/1/13,1761.64,1758.7,1765.67,1752.7
10/31/13,1756.54,1763.24,1768.53,1755.72
10/30/13,1763.31,1772.27,1775.22,1757.24
10/29/13,1771.95,1762.93,1772.09,1762.93
10/28/13,1762.11,1759.42,1764.99,1757.67
10/25/13,1759.77,1756.01,1759.82,1752.45
10/24/13,1752.07,1747.48,1753.94,1745.5
10/23/13,1746.38,1752.27,1752.27,1740.5
10/22/13,1754.67,1746.48,1759.33,1746.48
10/21/13,1744.66,1745.2,1747.79,1740.67
10/18/13,1744.5,1736.72,1745.31,1735.74
10/17/13,1733.15,1720.17,1733.45,1714.12
10/16/13,1721.54,1700.49,1721.76,1700.49
10/15/13,1698.06,1709.17,1711.57,1695.93
10/14/13,1710.14,1699.86,1711.03,1692.13
10/11/13,1703.2,1691.09,1703.44,1688.52
10/10/13,1692.56,1660.88,1692.56,1660.88
10/9/13,1656.4,1656.99,1662.47,1646.47
10/8/13,1655.45,1676.22,1676.79,1655.03
10/7/13,1676.12,1687.15,1687.15,1674.7
10/4/13,1690.5,1678.79,1691.94,1677.33
10/3/13,1678.66,1692.35,1692.35,1670.36
10/2/13,1693.87,1691.9,1693.87,1680.34
10/1/13,1695,1682.41,1696.55,1682.07
9/30/13,1681.55,1687.26,1687.26,1674.99
9/27/13,1691.75,1695.52,1695.52,1687.11
9/26/13,1698.67,1694.05,1703.85,1693.11
9/25/13,1692.77,1698.02,1701.71,1691.88
9/24/13,1697.42,1702.6,1707.63,1694.9
9/23/13,1701.84,1711.44,1711.44,1697.1
9/20/13,1709.91,1722.44,1725.23,1708.89
9/19/13,1722.34,1727.34,1729.86,1720.2
9/18/13,1725.52,1705.74,1729.44,1700.35
9/17/13,1704.76,1697.73,1705.52,1697.73
9/16/13,1697.6,1691.7,1704.95,1691.7
9/13/13,1687.99,1685.04,1688.73,1682.22
9/12/13,1683.42,1689.21,1689.97,1681.96
9/11/13,1689.13,1681.04,1689.13,1678.7
9/10/13,1683.99,1674.32,1684.09,1674.32
9/9/13,1671.71,1656.85,1672.4,1656.85
9/6/13,1655.17,1657.44,1664.83,1640.62
9/5/13,1655.08,1653.28,1659.17,1653.07
9/4/13,1653.08,1640.72,1655.72,1637.41
9/3/13,1639.77,1635.95,1651.35,1633.41
9/2/13,1632.97,0,0,0
8/30/13,1632.97,1638.89,1640.08,1628.05
8/29/13,1638.17,1633.5,1646.41,1630.88
8/28/13,1634.96,1630.25,1641.18,1627.47
8/27/13,1630.48,1652.54,1652.54,1629.05
8/26/13,1656.78,1664.29,1669.51,1656.02
8/23/13,1663.5,1659.92,1664.85,1654.81
8/22/13,1656.96,1645.03,1659.55,1645.03
8/21/13,1642.8,1650.66,1656.99,1639.43
8/20/13,1652.35,1646.81,1658.92,1646.08
8/19/13,1646.06,1655.25,1659.18,1645.84
8/16/13,1655.83,1661.22,1663.6,1652.61
8/15/13,1661.32,1679.61,1679.61,1658.59
8/14/13,1685.39,1693.88,1695.52,1684.83
8/13/13,1694.16,1690.65,1696.81,1682.62
8/12/13,1689.47,1688.37,1691.49,1683.35
8/9/13,1691.42,1696.1,1699.42,1686.02
8/8/13,1697.48,1693.35,1700.18,1688.38
8/7/13,1690.91,1695.3,1695.3,1684.91
8/6/13,1697.37,1705.79,1705.79,1693.29
8/5/13,1707.14,1708.01,1709.24,1703.55
8/2/13,1709.67,1706.1,1709.67,1700.68
8/1/13,1706.87,1689.42,1707.85,1689.42
7/31/13,1685.73,1687.76,1698.43,1684.94
7/30/13,1685.96,1687.92,1693.19,1682.42
7/29/13,1685.33,1690.32,1690.92,1681.86
7/26/13,1691.65,1687.31,1691.85,1676.03
7/25/13,1690.25,1685.21,1690.94,1680.07
7/24/13,1685.94,1696.06,1698.38,1682.57
7/23/13,1692.39,1696.63,1698.78,1691.13
7/22/13,1695.53,1694.41,1697.61,1690.67
7/19/13,1692.09,1686.15,1692.09,1684.08
7/18/13,1689.37,1681.05,1693.12,1681.05
7/17/13,1680.91,1677.91,1684.75,1677.91
7/16/13,1676.26,1682.7,1683.73,1671.84
7/15/13,1682.5,1679.59,1684.51,1677.89
7/12/13,1680.19,1675.26,1680.19,1672.33
7/11/13,1675.02,1657.41,1676.63,1657.41
7/10/13,1652.62,1651.56,1657.92,1647.66
7/9/13,1652.32,1642.89,1654.18,1642.89
7/8/13,1640.46,1634.2,1644.68,1634.2
7/5/13,1631.89,1618.65,1632.07,1614.71
7/4/13,1615.41,0,0,0
7/3/13,1615.41,1611.48,1618.97,1604.57
7/2/13,1614.08,1614.29,1624.26,1606.77
7/1/13,1614.96,1609.78,1626.61,1609.78
6/28/13,1606.28,1611.12,1615.94,1601.06
6/27/13,1613.2,1606.44,1620.07,1606.44
6/26/13,1603.26,1592.27,1606.83,1592.27
6/25/13,1588.03,1577.52,1593.79,1577.09
6/24/13,1573.09,1588.77,1588.77,1560.33
6/21/13,1592.43,1588.62,1599.19,1577.7
6/20/13,1588.19,1624.62,1624.62,1584.32
6/19/13,1628.93,1651.83,1652.45,1628.91
6/18/13,1651.81,1639.77,1654.19,1639.77
6/17/13,1639.04,1630.64,1646.5,1630.34
6/14/13,1626.73,1635.52,1640.8,1623.96
6/13/13,1636.36,1612.15,1639.25,1608.07
6/12/13,1612.52,1629.94,1637.71,1610.92
6/11/13,1626.13,1638.64,1640.13,1622.92
6/10/13,1642.81,1644.67,1648.69,1639.26
6/7/13,1643.38,1625.27,1644.4,1625.27
6/6/13,1622.56,1609.29,1622.56,1598.23
6/5/13,1608.9,1629.05,1629.31,1607.09
6/4/13,1631.38,1640.73,1646.53,1623.62
6/3/13,1640.42,1631.71,1640.42,1622.72
5/31/13,1630.74,1652.13,1658.99,1630.74
5/30/13,1654.41,1649.14,1661.91,1648.61
5/29/13,1648.36,1656.57,1656.57,1640.05
5/28/13,1660.06,1652.63,1674.21,1652.63
5/27/13,1649.6,0,0,0
5/24/13,1649.6,1646.67,1649.78,1636.88
5/23/13,1650.51,1651.62,1655.5,1635.53
5/22/13,1655.35,1669.39,1687.18,1648.86
5/21/13,1669.16,1666.2,1674.93,1662.67
5/20/13,1666.29,1665.71,1672.84,1663.52
5/17/13,1667.47,1652.45,1667.47,1652.45
5/16/13,1650.47,1658.07,1660.51,1648.6
5/15/13,1658.78,1649.13,1661.49,1646.68
5/14/13,1650.34,1633.75,1651.1,1633.75
5/13/13,1633.77,1632.1,1636,1626.74
5/10/13,1633.7,1626.69,1633.7,1623.71
5/9/13,1626.67,1632.69,1635.01,1623.09
5/8/13,1632.69,1625.95,1632.78,1622.7
5/7/13,1625.96,1617.55,1626.03,1616.64
5/6/13,1617.5,1614.4,1619.77,1614.21
5/3/13,1614.42,1597.6,1618.46,1597.6
5/2/13,1597.59,1582.77,1598.6,1582.77
5/1/13,1582.7,1597.55,1597.55,1581.28
4/30/13,1597.57,1593.58,1597.57,1586.5
4/29/13,1593.61,1582.34,1596.65,1582.34
4/26/13,1582.24,1585.16,1585.78,1577.56
4/25/13,1585.16,1578.93,1592.64,1578.93
4/24/13,1578.79,1578.78,1583,1575.8
4/23/13,1578.78,1562.5,1579.58,1562.5
4/22/13,1562.5,1555.25,1565.55,1548.19
4/19/13,1555.25,1541.61,1555.89,1539.4
4/18/13,1541.61,1552.03,1554.38,1536.03
4/17/13,1552.01,1574.57,1574.57,1543.69
4/16/13,1574.57,1552.36,1575.35,1552.36
4/15/13,1552.36,1588.84,1588.84,1552.28
4/12/13,1588.85,1593.3,1593.3,1579.97
4/11/13,1593.37,1587.73,1597.35,1586.17
4/10/13,1587.73,1568.61,1589.07,1568.61
4/9/13,1568.61,1563.11,1573.89,1560.92
4/8/13,1563.07,1553.26,1563.07,1548.63
4/5/13,1553.28,1559.98,1559.98,1539.5
4/4/13,1559.98,1553.69,1562.6,1552.52
4/3/13,1553.69,1570.25,1571.47,1549.8
4/2/13,1570.25,1562.17,1573.66,1562.17
4/1/13,1562.17,1569.18,1570.57,1558.47
3/29/13,1569.19,0,0,0
3/28/13,1569.19,1562.86,1570.28,1561.08
3/27/13,1562.85,1563.75,1564.07,1551.9
3/26/13,1563.77,1551.69,1563.95,1551.69
3/25/13,1551.69,1556.89,1564.91,1546.22
3/22/13,1556.89,1545.9,1557.74,1545.9
3/21/13,1545.8,1558.71,1558.71,1543.55
3/20/13,1558.71,1552.71,1561.56,1552.71
3/19/13,1548.34,1552.1,1557.25,1538.57
3/18/13,1552.1,1560.7,1560.7,1545.13
3/15/13,1560.7,1563.21,1563.62,1555.74
3/14/13,1563.23,1554.52,1563.32,1554.52
3/13/13,1554.52,1552.48,1556.39,1548.25
3/12/13,1552.48,1556.22,1556.77,1548.24
3/11/13,1556.22,1551.15,1556.27,1547.36
3/8/13,1551.18,1544.26,1552.48,1542.94
3/7/13,1544.26,1541.46,1545.78,1541.46
3/6/13,1541.46,1539.79,1545.25,1538.11
3/5/13,1539.79,1525.2,1543.47,1525.2
3/4/13,1525.2,1518.2,1525.27,1512.29
3/1/13,1518.2,1514.68,1519.99,1501.48
2/28/13,1514.68,1515.99,1525.34,1514.46
